date,decision,today_regime,bear_state,bull_state,vol_ratio,ret_ratio,n_bars_window,n_obs,last_volatility,last_return,error
2017-10-11,neutral,2,1,0,0.9999999940469548,0.3232147209431283,2718,2708,2.693440999999999,0.26383146288640125,
2017-10-12,neutral,2,1,0,0.8832354483444743,0.3195490181706703,2718,2708,2.225764000000011,0.15709685020815556,
2017-10-13,neutral,2,1,0,0.13847428487219085,0.3225729072683514,2718,2708,1.3905010000000053,-0.14900792094738605,
2017-10-16,bull,0,2,0,0.9884055833142659,0.5453048021390691,2718,2708,0.8109249999999987,0.12174049638705713,
2017-10-17,bull,0,1,0,0.9980154747282688,0.5449578580817397,2718,2708,0.5742159999999954,0.1333594822514232,
2017-10-18,bull,0,2,0,0.9997130117391237,0.546039846245387,2718,2708,0.408481000000001,0.07050804966900656,
2017-10-19,bull,0,2,0,0.9999880179850529,0.54578611453714,2718,2708,0.2543690000000013,0.09785884839707205,
2017-10-20,bull,0,1,0,0.9999364057603812,0.5455697302061527,2718,2708,0.32205600000000045,0.02737368997340575,
2017-10-23,bull,1,2,1,0.9958080438585897,0.502955787077878,2718,2708,0.6623640000000083,0.5160483208882372,
2017-10-24,bull,1,2,1,0.9988868168496347,0.5023173579103387,2718,2708,0.5180760000000076,-0.3889385865971763,
2017-10-25,bull,1,2,1,0.9987851048219838,0.5432210923277933,2718,2708,0.5262240000000091,0.17570575143492584,
2017-10-26,neutral,0,1,0,0.9990936407273936,0.48034135008140777,2718,2708,0.4979010000000111,-0.49501091362644617,
2017-10-27,bull,0,1,0,0.9998216237068152,0.5454642751559295,2718,2708,0.37794900000000825,0.129264757726512,
2017-10-30,neutral,0,1,0,0.997517533990279,0.4234278090178294,2718,2708,0.5993009999999993,0.8176199045458004,
2017-10-31,bull,0,1,0,0.9982035266310593,0.5056442413949556,2718,2708,0.564260999999998,-0.3725117380000697,
2017-11-01,bull,1,2,1,0.9981270398533704,0.5445825086443962,2718,2708,0.5686289999999944,0.15579357351508366,
2017-11-02,bull,1,2,1,0.9971149282644752,0.5453310202352423,2718,2708,0.616595999999997,0.13221854948474893,
2017-11-03,bull,2,1,2,0.9967242594652551,0.546000487033826,2718,2708,0.6317159999999917,0.038836459668323386,
2017-11-06,bull,1,2,1,0.9815587083087903,0.5311456711888974,2718,2708,0.8930159999999884,0.3338638922318466,
2017-11-07,bull,0,1,0,0.9402609648712926,0.5444881968858307,2718,2708,1.1511240000000023,0.15476881408397528,
2017-11-08,bull,0,1,0,0.8958651840488269,0.5422972414618664,2718,2708,1.3045210000000087,-0.06953834266950235,
2017-11-09,bull,0,1,0,0.9624173075785353,0.5437502841261679,2718,2708,1.0386490000000113,0.17010090076158724,
2017-11-10,bull,0,1,0,0.9985549975536505,0.5074260647059867,2718,2708,0.5431840000000148,-0.3627802863648635,
2017-11-13,bull,0,2,0,0.9986769594613321,0.5441983752897815,2718,2708,0.5345960000000132,-0.030987333927273084,
2017-11-14,bull,0,2,0,0.999887832470387,0.5461813279930824,2718,2708,0.3541600000000129,0.09299081715680929,
2017-11-15,bull,0,1,0,0.9999859737932412,0.5275597222183488,2718,2708,0.26379600000000625,-0.23226106143303757,
2017-11-16,neutral,0,2,0,0.9988389176959132,0.4796457012219591,2718,2708,0.5222010000000087,-0.5005238039809181,
2017-11-17,neutral,0,1,0,0.9990514706919306,0.4116622317633315,2718,2708,0.5037640000000055,0.850101388238967,
2017-11-20,bull,0,2,0,0.9989717940309352,0.5191703345087497,2718,2708,0.5110210000000057,-0.29386745031319733,
2017-11-21,bull,0,2,0,0.9993989188773615,0.5438841622537897,2718,2708,0.4653160000000035,0.1706352284185208,
2017-11-22,neutral,0,2,0,0.9913605370994791,0.47108604532833637,2718,2708,0.764164000000004,0.6542779713511412,
2017-11-24,bull,0,2,0,0.9795361343995157,0.5410291529211538,2718,2708,0.9121689999999989,-0.08846494095927467,
2017-11-27,bull,0,1,0,0.9057316782974947,0.5407975544720937,2718,2708,1.274176000000004,0.23098244533416334,
2017-11-28,bull,0,2,0,0.8135978457943916,0.5413266713711816,2718,2708,1.490316000000005,-0.049930864956212725,
2017-11-29,neutral,2,1,0,0.9998211416083704,0.4210876619768603,2718,2708,2.953104,1.0144871844137826,
2017-11-30,neutral,2,1,0,0.9680420513170366,0.32149974211014537,2718,2708,3.7050839999999865,-0.06086658804733329,
2017-12-01,neutral,2,1,2,0.7854679824648829,0.3978959964788647,2718,2708,4.703488999999969,0.875490084123182,
2017-12-04,neutral,2,1,2,0.5480543145703684,0.32778410889006127,2718,2708,5.494224999999955,-0.20753933813818776,
2017-12-05,neutral,2,1,2,0.7420588162560755,0.32260191619886724,2718,2708,4.905160999999957,-0.12100128563865734,
2017-12-06,neutral,1,2,0,0.9724798072465343,0.3390239417587681,2718,2708,3.650875999999967,-0.3596577572499389,
2017-12-07,neutral,1,2,0,0.9984714318880168,0.3208968801014036,2718,2708,3.1182009999999747,0.018997682282765823,
2017-12-08,neutral,1,2,1,0.9799099180012019,0.3293538066521656,2718,2708,2.34455599999997,0.31530162589271543,
2017-12-11,neutral,1,2,1,0.6113295129360375,0.35041367007916896,2718,2708,1.9835409999999782,0.5453099556935652,
2017-12-12,neutral,2,1,0,0.09809921907024027,0.32844994715425607,2718,2708,1.2819089999999993,0.30130691876012633,
2017-12-13,bull,0,1,0,0.7068105466189091,0.5425052461578301,2718,2708,1.6560959999999938,0.17648605009198695,
2017-12-14,bull,0,1,0,0.7166957187587195,0.5440063876149346,2718,2708,1.6447839999999925,-0.011245220781157778,
2017-12-15,neutral,0,1,0,0.6834308451666957,0.49838338144915373,2718,2708,1.6911289999999966,-0.4086223055295126,
2017-12-18,bull,1,2,1,0.5534885335787885,0.5319234552310158,2718,2708,1.8434439999999932,0.3199578408491929,
2017-12-19,neutral,0,1,2,1.0,0.36112315501785514,2718,2708,2.453255999999986,0.6341225469963596,
2017-12-20,bull,2,1,2,0.46154230338950036,0.5036915006141509,2718,2708,1.9430199999999906,-0.3840417598806759,
2017-12-21,bull,2,1,2,0.9417175100079698,0.5444454795720673,2718,2708,1.1285489999999938,-0.052401092937097424,
2017-12-22,bull,0,2,0,0.9968197099148188,0.5438709236030118,2718,2708,0.6023999999999907,0.20596936673782398,
2017-12-26,bull,0,2,0,0.9992555501142162,0.5466876509904638,2718,2708,0.4663999999999895,-0.026160400627847066,
2017-12-27,bull,0,1,0,0.9996057057213608,0.5410298215986825,2718,2708,0.4234559999999907,-0.11962169638517932,
2017-12-28,bull,0,2,0,0.9996099029806211,0.5483962953268644,2718,2708,0.42183599999998933,0.04865451551330344,
2017-12-29,bull,0,1,0,0.9993852374368016,0.5450519667518602,2718,2708,0.45812399999999076,0.205745922489904,
2018-01-02,bull,0,1,2,0.9999996490001083,0.5074696787522297,2718,2708,0.21716399999999875,-0.37704856833538314,
2018-01-03,neutral,0,1,0,0.9999675253325033,0.4541689292029291,2718,2708,0.3089199999999946,0.7157310949561448,
2018-01-04,neutral,0,1,0,0.9544331281733262,0.47780778490830317,2718,2708,1.0677810000000127,0.6325110689437234,
2018-01-05,neutral,0,1,0,0.12347191174346432,0.5217922620555696,2718,2708,2.3029890000000273,0.4214885199837269,
2018-01-08,neutral,2,1,0,0.8563188355273719,0.36366766604134726,2718,2708,4.4557800000000345,0.6663966716983919,
2018-01-09,neutral,2,1,0,0.29781016670438437,0.3193586605955568,2718,2708,6.450344000000039,0.1828688464633165,
2018-01-10,neutral,2,1,0,0.04913847225740504,0.3213061300117836,2718,2708,8.108721000000044,0.22634345794392685,
2018-01-11,neutral,1,1,0,0.963630563873276,0.14065784409623364,2718,2708,8.263260000000034,-0.15298317185110216,
2018-01-12,neutral,1,1,0,0.9871477974721741,0.17664858562939914,2718,2708,8.949660000000016,0.7296074711805048,
2018-01-16,neutral,1,1,0,0.9983597258667717,0.16670835202898893,2718,2708,10.200885000000017,0.6518904823989611,
2018-01-17,neutral,1,1,0,0.8970529140945281,0.15367154388735133,2718,2708,7.439844000000027,-0.3418249856073649,
2018-01-18,neutral,1,1,0,0.8510246315604353,0.21669599016995617,2718,2708,7.1406599999999925,0.9531718236632076,
2018-01-19,neutral,1,1,0,0.6605941675443665,0.14238863682851582,2718,2708,6.276260999999984,-0.16809126998320062,
2018-01-22,neutral,2,1,2,0.4465576987627467,0.3382948899123492,2718,2708,5.982340999999996,0.45496883284374817,
2018-01-23,neutral,1,1,2,0.9324564302488108,0.19064382410259578,2718,2708,7.789063999999984,0.813095110730706,
2018-01-24,neutral,1,1,0,0.9900183654733383,0.13792625395264857,2718,2708,8.899408999999995,0.21224663058474752,
2018-01-25,neutral,1,1,0,0.9796388151326436,0.1381511392878338,2718,2708,8.807825000000001,-0.03882946803629272,
2018-01-26,neutral,1,1,2,0.8063203389841043,0.13670819936997544,2718,2708,6.799240999999995,0.042375874002402905,
2018-01-29,neutral,1,1,2,0.9454859559668743,0.26459195499913385,2718,2708,7.97912899999996,1.157783268619828,
2018-01-30,neutral,1,1,2,0.907688191476085,0.1968033905850984,2718,2708,7.509984999999965,-0.6629911368553205,
2018-01-31,neutral,2,1,2,0.7630153085949791,0.41511120541314545,2718,2708,4.770583999999988,-1.0257130813545088,
2018-02-01,neutral,2,1,2,0.9403590241118581,0.3189092763291041,2718,2708,3.935420999999998,0.049687677455986075,
2018-02-02,neutral,2,1,2,0.9999999909295743,0.32141534177281855,2718,2708,2.737380999999992,-0.11351543100389969,
2018-02-05,neutral,2,1,0,0.09166339397077011,0.3200354295895579,2718,2708,7.458309000000019,-2.17700120747212,
2018-02-06,bear,1,1,2,1.0,0.986992874367702,2718,2708,38.198444999999985,-4.182247231802498,
2018-02-07,bear,1,1,2,1.0,0.5549461599216889,2718,2708,48.52674899999997,1.9702193763497855,
2018-02-08,neutral,1,1,2,1.0,0.17654862740183339,2718,2708,57.67299599999991,-0.5424887600787648,
2018-02-09,bear,1,1,2,1.0,0.9665687557089719,2718,2708,87.70432899999989,-3.750887286584234,
2018-02-12,neutral,1,1,2,1.0,0.37455984887432375,2718,2708,86.38512099999991,1.502154252222181,
2018-02-13,neutral,1,1,0,1.0,0.36235025410019656,2718,2708,73.0250489999999,1.4684512428298184,
2018-02-14,neutral,1,1,2,1.0,0.13664883189907748,2718,2708,60.1680409999999,0.24873746890782586,
2018-02-15,neutral,1,1,0,1.0,0.31914267261347606,2718,2708,42.078495999999944,1.3496240601503666,
2018-02-16,neutral,1,1,0,0.9999999994927106,0.2965412505613445,2718,2708,25.063140999999952,1.2760117215030224,
2018-02-20,neutral,1,1,0,0.9999999625985758,0.13522622508380944,2718,2708,21.56718099999998,0.029300809434875633,
2018-02-21,neutral,1,1,0,0.9999999876574674,0.18519228113167518,2718,2708,22.461339999999975,-0.6261213430486018,
2018-02-22,neutral,1,1,0,0.9999999923505176,0.1681916880842531,2718,2708,22.84847599999998,-0.4974207811348438,
2018-02-23,neutral,1,1,0,0.9999999970552129,0.1357601293454914,2718,2708,23.594584999999974,0.12960562858728603,
2018-02-26,neutral,1,1,0,0.9999266261081533,0.4031597987370719,2718,2708,15.09216099999998,1.5939349112426047,
2018-02-27,neutral,1,1,0,0.9992625718154252,0.26518330512215965,2718,2708,13.015920999999988,1.1612245640857624,
2018-02-28,neutral,1,1,0,0.9801195239027848,0.33119419034826497,2718,2708,9.884415999999984,-1.2486505937387444,
2018-03-01,neutral,2,2,0,0.5060490966633061,0.26815040338763646,2718,2708,5.907380999999999,-1.013008781838731,
2018-03-02,neutral,1,1,0,0.8003705557775507,0.39901646572055677,2718,2708,7.376855999999991,-1.4540769372354092,
2018-03-05,neutral,1,1,0,0.9106870531681677,0.15441819878604113,2718,2708,8.313400999999995,0.5155024280911451,
2018-03-06,neutral,1,1,2,0.9039452105319831,0.26387194106359013,2718,2708,8.193248999999991,1.1557900995986374,
2018-03-07,neutral,1,1,2,0.9070197687779333,0.13990841761077527,2718,2708,8.22728899999999,0.2534993938057966,
2018-03-08,neutral,1,1,0,0.8620680210405502,0.13885440440442054,2718,2708,7.7792959999999995,-0.036646144825572685,
2018-03-09,neutral,1,1,0,0.8332001917636443,0.15267826310392174,2718,2708,7.552116000000005,0.48390644475403255,
2018-03-12,neutral,1,1,0,0.996201365663034,0.45889834990604494,2718,2708,10.746996000000026,1.7402407880335578,
2018-03-13,neutral,1,1,0,0.9960174743556951,0.14205309981381953,2718,2708,11.369600000000025,-0.1255065084089442,
2018-03-14,neutral,1,1,0,0.9986816900954206,0.19159155324127078,2718,2708,12.395749000000047,-0.6462731581214831,
2018-03-15,neutral,1,1,0,0.9985006799100798,0.17334993669792673,2718,2708,12.281504000000044,-0.5131540907776871,
2018-03-16,neutral,2,2,0,0.870569087450359,0.14002602459802838,2718,2708,8.151164000000032,-0.10897203051217266,
2018-03-19,neutral,1,2,0,0.7995798319081499,0.3270822782664956,2718,2708,4.915324000000014,-0.29090909090909506,
2018-03-20,neutral,1,2,0,0.47407355597652784,0.44746231516839235,2718,2708,6.149864000000005,-1.3530269876002845,
2018-03-21,neutral,1,2,0,0.2598640160483004,0.31833592711728964,2718,2708,7.259421000000012,0.17006173980553052,
2018-03-22,neutral,1,1,0,0.9545836545253326,0.14760425493187268,2718,2708,8.655555999999999,-0.1919173279202738,
2018-03-23,bear,2,2,1,0.9999994621681065,0.7473543836121438,2718,2708,19.19298499999997,-2.4997226639056285,
2018-03-26,bear,2,2,1,0.9999999999999994,0.634717126005778,2718,2708,35.49088099999995,-2.1314521940304183,
2018-03-27,bear,1,1,0,1.0,0.8063541045983735,2718,2708,32.39987599999998,2.7359038945940717,
2018-03-28,neutral,1,1,0,0.9999999999999959,0.4888540910801203,2718,2708,34.09569999999992,-1.7011806419976578,
2018-03-29,neutral,1,1,0,0.9999999999999967,0.1530751625996515,2718,2708,34.22410099999995,-0.29547198772065947,
2018-04-02,neutral,1,1,0,0.9999990251267897,0.29810996590837746,2718,2708,27.506335999999965,1.2777585344263531,
2018-04-03,bear,1,1,0,0.9999999969457959,0.6436336538042134,2718,2708,24.08170499999996,-2.1584647539425994,
2018-04-04,neutral,1,1,0,0.9999997490614649,0.30229163328335107,2718,2708,19.919600999999965,1.281702722647281,
2018-04-05,neutral,2,2,0,0.9993155108273621,0.2456796348559487,2718,2708,13.08902399999999,1.0699083483529626,
2018-04-06,neutral,2,2,0,0.7907047810445175,0.19041434985365593,2718,2708,7.330964999999972,0.7891941113977782,
2018-04-09,bear,2,2,0,0.7768983730350928,0.6649925288304435,2718,2708,7.246039999999956,-2.228580033127526,
2018-04-10,neutral,1,1,0,0.5118242230430546,0.15599162575705022,2718,2708,6.058664999999962,0.49283844139841854,
2018-04-11,neutral,2,1,0,0.5035070834998547,0.4693029650416481,2718,2708,6.086208999999938,1.5900383141762366,
2018-04-12,neutral,2,1,0,0.4544817968063262,0.3523931515375817,2718,2708,6.296664999999942,-0.5242315670375208,
2018-04-13,neutral,2,1,0,0.32677992212281926,0.38531079689563,2718,2708,6.9920649999999425,0.8227176220806854,
2018-04-16,neutral,2,1,0,0.2457437104016546,0.3282683826150334,2718,2708,7.566064999999935,-0.29331026961983586,
2018-04-17,neutral,2,1,0,0.6131179231408377,0.38646431169185985,2718,2708,5.775488999999963,0.8221761267207268,
2018-04-18,neutral,2,1,0,0.1921303237747663,0.43128892504035415,2718,2708,8.05136099999996,1.0698387760445942,
2018-04-19,neutral,1,1,0,0.9634196149757306,0.13478318706312198,2718,2708,10.633783999999952,0.07402198452940102,
2018-04-20,neutral,1,1,0,0.9811343133180325,0.17538536667461693,2718,2708,11.723508999999947,-0.5547542438699656,
2018-04-23,neutral,1,1,0,0.783432701780235,0.22684808940268456,2718,2708,7.685279999999994,-0.8479303804529633,
2018-04-24,neutral,2,1,0,0.9037294230997436,0.3168980452773692,2718,2708,4.417361000000003,-0.01500318817749539,
2018-04-25,neutral,2,1,0,0.628951519216437,0.44759199633285957,2718,2708,5.642759999999979,-1.3467381925948063,
2018-04-26,neutral,2,1,0,0.6176851578600583,0.3212945130188542,2718,2708,5.7228009999999765,0.24716708494941717,
2018-04-27,neutral,2,1,0,0.6314804402195678,0.41789226954436803,2718,2708,5.672184999999976,1.0165762621856416,
2018-04-30,neutral,2,1,0,0.7049753550991144,0.3163960545870077,2718,2708,5.384403999999971,0.09387555855957343,
2018-05-01,neutral,2,1,0,0.5941649897651757,0.38545920881367,2718,2708,5.883543999999974,-0.7690576230492239,
2018-05-02,neutral,2,1,0,0.8518173624288753,0.31819276042552136,2718,2708,4.652420999999972,0.17768704396810225,
2018-05-03,neutral,2,1,2,0.9999888516499624,0.3694534424720617,2718,2708,3.197883999999991,-0.6717488112310475,
2018-05-04,neutral,0,2,0,0.4989431523977369,0.40865459361928436,2718,2708,2.3896810000000013,-0.22036474164133135,
2018-05-07,neutral,2,1,0,0.7850152806064798,0.459595056820115,2718,2708,2.207075999999992,1.2946462569491954,
2018-05-08,neutral,0,1,2,0.8372783008415629,0.3269342633859694,2718,2708,2.3463410000000016,0.3383204270355741,
2018-05-09,neutral,0,1,2,0.8248071671594286,0.3181085113204651,2718,2708,2.330581000000014,0.0,
2018-05-10,neutral,2,1,0,0.9901296309801774,0.41036157854086786,2718,2708,3.6272640000000087,0.966581747340021,
2018-05-11,neutral,0,2,1,0.2954793734671554,0.4058521103562864,2718,2708,7.1965849999999865,0.9350649350649283,
2018-05-14,neutral,1,1,0,0.9697177587951401,0.137625889869753,2718,2708,11.052984000000013,0.30512462318948647,
2018-05-15,neutral,1,1,0,0.9922280091981163,0.13368751221876657,2718,2708,13.369529000000023,0.04764522631482332,
2018-05-16,neutral,1,1,0,0.9918711012059009,0.19420002417716506,2718,2708,13.28752100000004,-0.6886951425012804,
2018-05-17,neutral,1,1,0,0.9736457159741234,0.144895462212807,2718,2708,11.217361000000025,0.42050903725562017,
2018-05-18,neutral,1,1,0,0.570930162969916,0.13677469314089874,2718,2708,6.575884000000014,-0.08448427857773222,
2018-05-21,neutral,2,1,0,0.8706324721910205,0.32798068788385987,2718,2708,4.614900999999988,-0.2499908091614304,
2018-05-22,neutral,2,1,2,0.9988495810918797,0.37601807886799254,2718,2708,3.3706959999999966,0.7518519883536728,
2018-05-23,bull,0,1,0,0.9653279981117902,0.5226998680309605,2718,2708,1.1498890000000086,-0.27801148626403444,
2018-05-24,bull,0,1,2,1.0,0.536320656380568,2718,2708,0.5600810000000076,0.27511830086937383,
2018-05-25,bull,0,1,0,1.0,0.5327855250115592,2718,2708,0.5575850000000059,-0.20485806262803713,
2018-05-29,bull,0,1,0,1.0,0.5291647024947537,2718,2708,0.5477850000000062,-0.23826979472142013,
2018-05-30,neutral,0,1,0,0.838081982016968,0.26258739169429596,2718,2708,1.4958090000000168,-1.1501010472166069,
2018-05-31,neutral,0,1,0,0.8687004235417336,0.22549991763987587,2718,2708,1.4295200000000228,1.3344732733625873,
2018-06-01,neutral,0,1,0,0.8074488632371773,0.45283987227532896,2718,2708,1.558220000000023,-0.6125967499358115,
2018-06-04,neutral,0,1,0,0.6917098197889675,0.36876522523350286,2718,2708,1.7825690000000296,0.9817671809256754,
2018-06-05,neutral,1,0,2,0.12899854410184455,0.509179559646232,2718,2708,2.3234240000000135,0.47514619883039266,
2018-06-06,neutral,2,1,0,1.0,0.3191141827986024,2718,2708,2.8813490000000233,0.07275372862860877,
2018-06-07,neutral,2,1,0,0.8283390973910054,0.3898571956034163,2718,2708,4.851476000000003,0.8360596146855522,
2018-06-08,neutral,2,1,0,0.4605441972895921,0.3194856243690714,2718,2708,6.436629000000006,-0.010814708002874087,
2018-06-11,neutral,2,1,0,0.17932061174875127,0.3265107876740269,2718,2708,8.200776000000008,0.29563399069834273,
2018-06-12,neutral,2,1,0,0.09036908239742496,0.31957955975568,2718,2708,9.362909000000002,0.13300262410582858,
2018-06-13,neutral,0,2,1,0.4030430214460706,0.3196068896705878,2718,2708,6.800788999999989,0.12923607122343972,
2018-06-14,neutral,0,2,1,0.5703069907670273,0.334177035034735,2718,2708,6.031148999999986,-0.3190879105119902,
2018-06-15,neutral,2,1,0,0.9999592344956211,0.3239702203237355,2718,2708,3.140279999999991,0.251771391576465,
2018-06-18,neutral,0,2,1,0.3393723969340598,0.3610217876622937,2718,2708,1.8048810000000077,-0.5740322175582185,
2018-06-19,bull,0,1,0,0.9515483789490562,0.5334937751731512,2718,2708,1.2119289999999956,-0.20567964493197893,
2018-06-20,bull,0,1,0,0.9829330377771582,0.5074563302344007,2718,2708,1.026409000000007,-0.38328030083887843,
2018-06-21,bull,0,1,0,0.9368307338947308,0.5455348824649043,2718,2708,1.2788039999999976,0.1705989110707903,
2018-06-22,neutral,0,1,0,0.2617005310538712,0.4503021681565224,2718,2708,2.239400999999994,-0.6268797333043512,
2018-06-25,neutral,2,1,0,0.998133495032396,0.3217589398751784,2718,2708,2.6157959999999942,0.1823220536756126,
2018-06-26,neutral,2,1,0,0.7666258529942589,0.4486976582631263,2718,2708,5.1559560000000015,-1.3612870350149264,
2018-06-27,neutral,0,2,1,0.6117976408107259,0.3233975462853898,2718,2708,5.82353999999998,0.22140221402214863,
2018-06-28,neutral,2,1,0,0.23151890172441125,0.39585021524393216,2718,2708,7.951875999999987,-0.8284241531664213,
2018-06-29,neutral,0,1,2,0.41382214487168434,0.35240244260116077,2718,2708,6.822915999999992,0.5717467978466544,
2018-07-02,neutral,0,1,2,0.6126088712077381,0.3213314588858642,2718,2708,5.887501000000014,0.14396987707186917,
2018-07-03,neutral,2,1,0,0.8767241322006607,0.32381401932574744,2718,2708,4.635421000000015,0.21380123857270752,
2018-07-05,neutral,0,1,2,0.9723012206492911,0.3380444909909715,2718,2708,3.911381000000027,-0.35312293092034003,
2018-07-06,neutral,2,1,0,0.9464645489514653,0.3878911614663841,2718,2708,2.4813810000000105,0.8157991878922246,
2018-07-09,neutral,2,1,0,0.9999125457889991,0.39266712703528944,2718,2708,3.1596450000000162,0.8458130423638835,
2018-07-10,neutral,2,1,0,0.6293598219157318,0.40051043622986393,2718,2708,5.7805489999999855,0.9004429598431346,
2018-07-11,neutral,0,2,1,0.1106990914799413,0.33256197867948806,2718,2708,9.294468999999955,0.3598416696653473,
2018-07-12,neutral,0,0,1,0.9356182072236802,0.19885554372267958,2718,2708,10.18446099999998,-0.7314449623520846,
2018-07-13,neutral,1,1,0,0.9555241101934183,0.2037915806241568,2718,2708,10.609309000000014,0.9065953911724304,
2018-07-16,neutral,2,2,1,0.9590028836357796,0.13302484231934883,2718,2708,10.88074899999999,0.07874861295055677,
2018-07-17,neutral,1,1,0,0.9332676645021443,0.13653788465754904,2718,2708,9.894204999999953,-0.08941664580278265,
2018-07-18,neutral,2,2,1,0.871514271100743,0.14328040680119294,2718,2708,8.877363999999996,0.40452495167181657,
2018-07-19,neutral,0,1,2,0.7207404947849995,0.32268138336698093,2718,2708,5.3945159999999746,0.21036117944877347,
2018-07-20,neutral,2,1,0,1.0,0.339210788367282,2718,2708,2.6502289999999924,-0.3771436703906647,
2018-07-23,neutral,0,1,2,0.07840826497142116,0.3224331081256707,2718,2708,1.3262210000000079,-0.11428571428571184,
2018-07-24,bull,0,1,0,0.9657463609213635,0.543813396378192,2718,2708,1.1505010000000007,0.18592677345537106,
2018-07-25,bull,0,1,0,0.8738495926726315,0.5055628285187985,2718,2708,1.460796000000003,0.5032119914346984,
2018-07-26,neutral,0,1,0,0.6465534224037485,0.4139223948293237,2718,2708,1.8318810000000056,0.8522424629807099,
2018-07-27,neutral,0,1,0,0.18494280392845383,0.5289008042088845,2718,2708,2.326939999999997,-0.23590718636668284,
2018-07-30,neutral,0,1,0,0.37374471753293553,0.43477880197791685,2718,2708,2.137900999999992,-0.6776311145619959,
2018-07-31,neutral,0,1,0,0.5598765083686504,0.4779754587454969,2718,2708,1.9550839999999847,-0.5223509345462395,
2018-08-01,bull,1,2,1,0.6075573951779534,0.5080570680854374,2718,2708,1.9005599999999891,0.4929451687801377,
2018-08-02,bull,0,1,0,0.599211366257162,0.5378074908145234,2718,2708,1.9121599999999876,-0.1670635908008284,
2018-08-03,neutral,2,1,2,0.6630691011357172,0.498044052573941,2718,2708,1.8335289999999866,0.5447553941465402,
2018-08-06,bull,0,1,0,0.6844304171327397,0.5196007238639293,2718,2708,1.806089,0.42848542795426053,
