decision_date,last_bar_used,n_bars,n_obs,today_regime,bear_state,bull_state,vol_ratio,ret_ratio,confidence_pass,raw_decision,previous_raw_decision,decision_changed,transition_type,error
2000-09-22,2000-09-21,183,173,2,2,1,0.814879065145799,0.5042148408398915,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2000-09-25,2000-09-22,184,174,2,2,1,1.0,0.36866959066449617,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2000-09-27,2000-09-26,186,176,2,0,1,1.0,0.6336918204402319,True,bull,neutral,True,NEUTRAL_TO_BULL,
2000-10-04,2000-10-03,191,181,1,1,2,0.6230922276812094,0.40446305120154935,False,neutral,bull,True,BULL_TO_NEUTRAL,
2000-10-06,2000-10-05,193,183,0,2,1,0.9990754382670529,0.6626279845806927,True,bull,neutral,True,NEUTRAL_TO_BULL,
2000-10-09,2000-10-06,194,184,1,2,0,0.9935837762695833,0.08871304097761568,False,neutral,bull,True,BULL_TO_NEUTRAL,
2000-10-11,2000-10-10,196,186,2,2,0,1.0,0.5122699287577291,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2000-10-12,2000-10-11,197,187,0,0,2,0.15934216308446955,0.35721619969275,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2000-11-09,2000-11-08,217,207,0,2,1,0.4518770437561843,0.5280885498394939,True,bull,neutral,True,NEUTRAL_TO_BULL,
2000-11-10,2000-11-09,218,208,0,0,1,0.9965228474723324,0.4807341029640462,False,neutral,bull,True,BULL_TO_NEUTRAL,
2000-12-20,2000-12-19,245,235,1,1,2,0.6406360663100169,0.5748143290705885,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2000-12-21,2000-12-20,246,236,0,2,1,0.7400074381283096,0.4117584407609407,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2000-12-26,2000-12-22,248,238,2,1,2,0.7294201113802905,0.6062335019913642,True,bull,neutral,True,NEUTRAL_TO_BULL,
2000-12-27,2000-12-26,249,239,2,1,2,1.0,0.3237013676620245,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-01-03,2001-01-02,253,243,2,2,1,0.8763173350713998,0.5518490812544206,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2001-01-04,2001-01-03,254,244,2,0,2,0.4561710429042091,0.9003068476937423,True,bull,bear,True,BEAR_TO_BULL,
2001-01-05,2001-01-04,255,245,2,0,2,0.5585025240148664,0.2321459408566268,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-01-10,2001-01-09,258,248,0,0,2,0.38685582575697103,0.5454878869601589,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2001-01-11,2001-01-10,259,249,2,0,2,0.6277284084117667,0.6537603863759428,True,bull,bear,True,BEAR_TO_BULL,
2001-01-12,2001-01-11,260,250,0,0,2,0.9987632826197764,0.4590409718995678,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-01-30,2001-01-29,271,261,0,1,2,1.0,0.6030201379846497,True,bull,neutral,True,NEUTRAL_TO_BULL,
2001-01-31,2001-01-30,272,262,0,2,1,0.9699336672491119,0.39921757360222837,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-02-27,2001-02-26,290,280,1,2,1,0.9880829947399785,0.5849616515348273,True,bull,neutral,True,NEUTRAL_TO_BULL,
2001-02-28,2001-02-27,291,281,1,2,1,0.8566052567295028,0.23335769230027378,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-03-21,2001-03-20,306,296,1,2,1,1.0,0.5033680443735172,True,bull,neutral,True,NEUTRAL_TO_BULL,
2001-03-22,2001-03-21,307,297,1,2,1,1.0,0.35133451018199513,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-03-26,2001-03-23,309,299,1,2,1,0.4267104536723534,0.7626008594569301,True,bull,neutral,True,NEUTRAL_TO_BULL,
2001-03-27,2001-03-26,310,300,2,1,2,0.31784387203964726,0.35171134742208354,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-04-19,2001-04-18,326,316,1,2,1,1.0,0.8696288506263555,True,bull,neutral,True,NEUTRAL_TO_BULL,
2001-04-20,2001-04-19,327,317,1,2,1,1.0,0.36486400677421454,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-09-18,2001-09-17,427,417,1,2,1,1.0,0.942466532010635,True,bull,neutral,True,NEUTRAL_TO_BULL,
2001-09-19,2001-09-18,428,418,1,0,1,1.0,0.21395522881934603,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-09-21,2001-09-20,430,420,1,0,1,1.0,0.6051712872788856,True,bull,neutral,True,NEUTRAL_TO_BULL,
2001-09-24,2001-09-21,431,421,1,0,1,1.0,0.31118747346836595,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-09-25,2001-09-24,432,422,1,0,1,1.0,0.8280776746717587,True,bull,neutral,True,NEUTRAL_TO_BULL,
2001-09-26,2001-09-25,433,423,1,0,1,1.0,0.28551941701616357,False,neutral,bull,True,BULL_TO_NEUTRAL,
2002-07-19,2002-07-18,637,627,2,1,2,1.0,0.6897589256056534,True,bull,neutral,True,NEUTRAL_TO_BULL,
2002-07-24,2002-07-23,640,630,2,0,1,0.9999585505088628,0.4676631327041291,False,neutral,bull,True,BULL_TO_NEUTRAL,
2002-07-25,2002-07-24,641,631,1,0,1,1.0,0.9999616138304904,True,bull,neutral,True,NEUTRAL_TO_BULL,
2002-07-26,2002-07-25,642,632,2,0,2,1.0,0.23925439560972053,False,neutral,bull,True,BULL_TO_NEUTRAL,
2002-07-30,2002-07-29,644,634,0,2,0,1.0,0.9920553662062659,True,bull,neutral,True,NEUTRAL_TO_BULL,
2002-07-31,2002-07-30,645,635,2,0,2,1.0,0.3198734949878843,False,neutral,bull,True,BULL_TO_NEUTRAL,
2002-08-02,2002-08-01,647,637,1,0,1,1.0,0.5101593856008054,True,bull,neutral,True,NEUTRAL_TO_BULL,
2002-08-05,2002-08-02,648,638,1,2,1,1.0,0.4426977308966223,False,neutral,bull,True,BULL_TO_NEUTRAL,
2002-08-06,2002-08-05,649,639,1,0,1,1.0,0.7866590423337261,True,bull,neutral,True,NEUTRAL_TO_BULL,
2002-08-08,2002-08-07,651,641,1,2,1,0.3839150657022387,0.37955259839151767,False,neutral,bull,True,BULL_TO_NEUTRAL,
2002-10-16,2002-10-15,699,689,2,1,2,0.8459142665952413,0.9181436788317265,True,bull,neutral,True,NEUTRAL_TO_BULL,
2002-10-17,2002-10-16,700,690,0,2,0,0.9997915550746058,0.4602601303658831,False,neutral,bull,True,BULL_TO_NEUTRAL,
2002-11-13,2002-11-12,719,709,0,1,0,0.5690857052144456,0.5337788498147159,True,bull,neutral,True,NEUTRAL_TO_BULL,
2002-11-14,2002-11-13,720,710,0,0,2,0.8220717835100207,0.4431812468668346,False,neutral,bull,True,BULL_TO_NEUTRAL,
2003-01-21,2003-01-17,764,754,0,0,2,0.40061955074477085,0.5244798380369009,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2003-01-22,2003-01-21,765,755,0,0,2,0.9846702961759006,0.3607977715707233,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2003-03-25,2003-03-24,808,798,1,2,1,0.8788602952334857,0.621644292925985,True,bull,neutral,True,NEUTRAL_TO_BULL,
2003-03-26,2003-03-25,809,799,0,2,1,0.9330364662208218,0.35717566187069644,False,neutral,bull,True,BULL_TO_NEUTRAL,
2004-01-13,2004-01-12,1011,1001,2,0,1,1.0,0.5807245109236007,True,bull,neutral,True,NEUTRAL_TO_BULL,
2004-01-14,2004-01-13,1012,1002,1,1,0,1.0,0.44858371147854226,False,neutral,bull,True,BULL_TO_NEUTRAL,
2004-09-29,2004-09-28,1190,1180,2,0,2,0.4621978282752623,0.5208994752411674,True,bull,neutral,True,NEUTRAL_TO_BULL,
2004-09-30,2004-09-29,1191,1181,0,0,1,1.0,0.4646386256079082,False,neutral,bull,True,BULL_TO_NEUTRAL,
2004-10-18,2004-10-15,1203,1193,2,0,2,0.4713960020550928,0.5242254107558744,True,bull,neutral,True,NEUTRAL_TO_BULL,
2004-10-19,2004-10-18,1204,1194,0,0,2,0.524754598418473,0.26007159636082267,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-04-13,2005-04-12,1325,1315,0,2,0,0.956523179296217,0.565535111010174,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-04-14,2005-04-13,1326,1316,2,1,2,0.9999999992840681,0.2941239003453221,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-05-05,2005-05-04,1341,1331,2,0,2,0.4521590739502361,0.5786775953171003,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-05-06,2005-05-05,1342,1332,2,0,2,0.4665260252231802,0.4189405626906235,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-05-13,2005-05-12,1347,1337,0,0,1,0.5034544007024613,0.5499531219139528,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2005-05-16,2005-05-13,1348,1338,1,2,1,0.9999974059985804,0.4660770824619709,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2005-06-20,2005-06-17,1372,1362,0,1,2,1.0,0.500411651437795,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-06-23,2005-06-22,1375,1365,1,1,0,0.4817082251402442,0.3933704986629957,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-06-28,2005-06-27,1378,1368,0,2,1,1.0,0.5010911533028778,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-06-29,2005-06-28,1379,1369,0,1,2,1.0,0.41924096424143853,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-07-14,2005-07-13,1389,1379,2,0,1,0.8499063147159535,0.5025149580630132,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-07-15,2005-07-14,1390,1380,2,1,2,0.9888247303930372,0.32668778320820013,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-07-18,2005-07-15,1391,1381,0,2,1,0.6074645940566814,0.5016389471885362,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-07-19,2005-07-18,1392,1382,0,1,2,0.854274292241075,0.4783932056812436,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-07-27,2005-07-26,1398,1388,0,1,2,1.0,0.504494121748764,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-07-28,2005-07-27,1399,1389,0,1,2,1.0,0.4922511587251949,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-07-29,2005-07-28,1400,1390,2,0,2,0.45737065987917946,0.5374323034853898,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-08-01,2005-07-29,1401,1391,0,1,2,0.9999999999608435,0.4065379866309146,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-08-02,2005-08-01,1402,1392,0,1,2,1.0,0.5020116559217148,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-08-03,2005-08-02,1403,1393,1,0,2,1.0,0.46644141875793377,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-08-11,2005-08-10,1409,1399,1,0,2,1.0,0.5037744348885174,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-08-12,2005-08-11,1410,1400,0,0,1,1.0,0.49308848994938187,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-08-19,2005-08-18,1415,1405,2,0,1,1.0,0.5078874751031629,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-08-25,2005-08-24,1419,1409,0,1,2,1.0,0.3942226638662396,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-08-26,2005-08-25,1420,1410,0,2,1,1.0,0.5023294302484244,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-08-29,2005-08-26,1421,1411,1,0,1,0.9957983223722767,0.38210593309880203,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-09-16,2005-09-15,1434,1424,0,1,2,1.0,0.5071304389484887,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-09-20,2005-09-19,1436,1426,2,0,1,1.0,0.486952012511513,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-09-26,2005-09-23,1440,1430,0,2,1,0.9133576159448284,0.5084304703051411,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-09-28,2005-09-27,1442,1432,2,0,2,0.9529795879999929,0.4924896817356679,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-09-29,2005-09-28,1443,1433,0,1,2,0.9953806776761077,0.5001685253759786,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-09-30,2005-09-29,1444,1434,2,0,2,0.9965957741214747,0.4162133774450706,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-10-05,2005-10-04,1447,1437,2,2,0,0.6639607482159964,0.6392870672032248,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2005-10-06,2005-10-05,1448,1438,2,1,0,0.9739340504039332,0.2514256046492834,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2005-11-02,2005-11-01,1467,1457,0,1,0,0.49306675423180973,0.5312469516499897,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-11-03,2005-11-02,1468,1458,0,2,0,0.23566616033750806,0.3504780028614296,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-11-10,2005-11-09,1473,1463,1,0,2,0.3158697442040177,0.5040653739812458,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-11-11,2005-11-10,1474,1464,0,2,1,0.9319612407558092,0.435449543045711,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-11-14,2005-11-11,1475,1465,1,0,1,0.48038686124952346,0.5706695292975777,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-11-15,2005-11-14,1476,1466,0,1,0,0.49098124617699,0.4310798067410577,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-11-17,2005-11-16,1478,1468,0,1,0,0.46363484034119135,0.5059170034723967,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-11-18,2005-11-17,1479,1469,0,2,0,0.9989398893533928,0.39195411610589925,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-12-05,2005-12-02,1489,1479,0,1,2,1.0,0.5098389077488081,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-12-06,2005-12-05,1490,1480,0,2,0,1.0,0.47081462009011027,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-12-13,2005-12-12,1495,1485,2,0,1,1.0,0.5109849514652812,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-12-14,2005-12-13,1496,1486,0,2,1,1.0,0.45631809881535057,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-12-22,2005-12-21,1502,1492,1,0,2,1.0,0.5090986366741478,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-12-23,2005-12-22,1503,1493,0,2,0,0.9988922512752699,0.46962551468430913,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-12-27,2005-12-23,1504,1494,0,2,1,1.0,0.5119168998805422,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-12-28,2005-12-27,1505,1495,0,2,1,1.0,0.3566729758546047,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-12-29,2005-12-28,1506,1496,0,1,2,1.0,0.5090865477526214,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-12-30,2005-12-29,1507,1497,0,2,0,0.9991151441658103,0.4378161046644148,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-01-20,2006-01-19,1520,1510,0,2,0,0.601257318466663,0.584035858362748,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-01-23,2006-01-20,1521,1511,2,0,2,0.9561650417443972,0.09940610655844868,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-02-02,2006-02-01,1529,1519,0,1,0,0.6062802980787378,0.5631925314070121,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-02-03,2006-02-02,1530,1520,1,0,1,0.9517099508804451,0.26365403452086267,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-03-27,2006-03-24,1565,1555,2,0,2,0.8790309969081238,0.6099658945745022,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-03-28,2006-03-27,1566,1556,0,2,0,1.0,0.4783444267885237,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-04-05,2006-04-04,1572,1562,0,2,0,0.9935419187145849,0.5596500815633804,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-04-06,2006-04-05,1573,1563,0,2,0,0.999992627624109,0.48754606040781656,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-04-11,2006-04-10,1576,1566,2,0,2,0.517293867571786,0.6374872928705619,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-04-12,2006-04-11,1577,1567,0,2,0,0.9993358915291318,0.34208971853035897,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-04-13,2006-04-12,1578,1568,1,0,1,0.543583509342605,0.5692381974071344,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-04-17,2006-04-13,1579,1569,1,2,1,0.97319496974592,0.485919420718639,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-04-21,2006-04-20,1583,1573,0,2,0,0.7381168699677924,0.5000060800887727,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-04-24,2006-04-21,1584,1574,0,2,0,0.6528858167730882,0.4961219662797005,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-04-28,2006-04-27,1588,1578,1,0,1,0.517761538462982,0.5768154766341042,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-05-01,2006-04-28,1589,1579,2,0,2,0.9932730025565956,0.4964468767396616,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-05-10,2006-05-09,1596,1586,1,0,1,0.9862967111879802,0.5011478997563569,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-05-11,2006-05-10,1597,1587,2,1,2,0.9877658976308855,0.49255881989303923,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-07-03,2006-06-30,1633,1623,0,1,0,0.37761309232142937,0.5316405140061066,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-07-05,2006-07-03,1634,1624,0,0,1,0.9749907915343414,0.3163494366148722,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-07-13,2006-07-12,1640,1630,0,0,2,0.5164900949717501,0.5530981629208132,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2006-07-14,2006-07-13,1641,1631,2,2,0,0.474528855995725,0.493173144656146,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2006-08-04,2006-08-03,1656,1646,1,0,2,0.6628965958402168,0.510025556594533,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-08-08,2006-08-07,1658,1648,0,2,0,0.9995272667773587,0.4753378740853192,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-08-24,2006-08-23,1670,1660,0,2,1,0.4630266055871706,0.500273927573051,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-08-29,2006-08-28,1673,1663,0,2,0,1.0,0.45644288131365196,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-08-30,2006-08-29,1674,1664,2,0,1,1.0,0.5187383096918691,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-09-05,2006-09-01,1677,1667,0,1,2,1.0,0.47448667758672214,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-09-06,2006-09-05,1678,1668,1,0,2,0.9999999999599649,0.5176111712746606,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-09-07,2006-09-06,1679,1669,1,2,1,0.9995532852257605,0.3298325268590206,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-09-11,2006-09-08,1681,1671,0,2,1,1.0,0.5133945646856065,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-09-13,2006-09-12,1683,1673,0,2,0,0.9999480862501293,0.36307807906029627,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-09-15,2006-09-14,1685,1675,0,1,0,0.4305914960489462,0.5409943632051673,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-09-19,2006-09-18,1687,1677,2,2,0,0.4509017250658909,0.24041874357066165,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-09-28,2006-09-27,1694,1684,0,1,0,0.9963880987952434,0.500292402724554,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-09-29,2006-09-28,1695,1685,0,2,0,0.971188581602541,0.49435425671121985,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-10-04,2006-10-03,1698,1688,2,0,2,0.9847235905655548,0.5018642875590253,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-10-05,2006-10-04,1699,1689,0,1,0,0.7870428646563202,0.29605908714578316,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-10-06,2006-10-05,1700,1690,2,0,2,0.63892377189763,0.5005541805999949,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-10-10,2006-10-09,1702,1692,2,0,2,0.9820066717661623,0.49802479595521354,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-10-11,2006-10-10,1703,1693,2,0,2,0.9584939325820543,0.5027991518841542,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-10-12,2006-10-11,1704,1694,0,1,0,0.9217743027957523,0.47712138326216685,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-10-17,2006-10-16,1707,1697,2,0,2,0.7831176568736948,0.5019261115428335,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-10-18,2006-10-17,1708,1698,1,0,1,0.99430266533263,0.46391275754025124,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-10-19,2006-10-18,1709,1699,0,2,0,0.9941503515996377,0.5034898443012628,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-10-24,2006-10-23,1712,1702,1,0,1,0.99763271198721,0.4856015767332879,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-10-25,2006-10-24,1713,1703,2,0,2,0.9971304839219486,0.5009891598733238,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-10-26,2006-10-25,1714,1704,0,2,0,0.9994765908708605,0.49771283266047067,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-11-09,2006-11-08,1724,1714,0,2,0,0.9717693851053134,0.5046379152514701,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-11-10,2006-11-09,1725,1715,1,2,1,0.990445578627545,0.41242682911103395,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-11-13,2006-11-10,1726,1716,0,2,0,0.9872295878534523,0.5027327871979497,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-11-22,2006-11-21,1733,1723,2,0,2,0.7374501321524497,0.4905064381592152,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-11-24,2006-11-22,1734,1724,0,2,0,0.7036122476718711,0.5063837947994775,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-11-27,2006-11-24,1735,1725,0,2,0,0.9411274760942109,0.43839494051839833,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-12-01,2006-11-30,1739,1729,1,0,1,0.9899540222532701,0.5036773677589871,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-12-04,2006-12-01,1740,1730,0,2,0,0.9906038836336769,0.48737013318575007,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-12-11,2006-12-08,1745,1735,0,2,0,0.40165543234027856,0.5073126178422586,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-12-13,2006-12-12,1747,1737,0,2,0,0.9999007076468838,0.4968032081771796,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-12-14,2006-12-13,1748,1738,1,0,1,0.9999764473974041,0.5069328016880624,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-12-15,2006-12-14,1749,1739,1,0,1,0.49767732976786994,0.3978856230376889,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-12-20,2006-12-19,1752,1742,2,0,2,0.9999982719914461,0.5069953596482936,True,bull,neutral,True,NEUTRAL_TO_BULL,
