decision_date,last_bar_used,n_bars,n_obs,today_regime,bear_state,bull_state,vol_ratio,ret_ratio,confidence_pass,raw_decision,previous_raw_decision,decision_changed,transition_type,error
2000-05-15,2000-05-12,92,82,0,1,2,0.740049921226856,0.40690394964863486,False,neutral,bull,True,BULL_TO_NEUTRAL,
2000-05-19,2000-05-18,96,86,0,0,1,0.944197402589506,0.6475562765623362,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2000-05-22,2000-05-19,97,87,0,1,2,0.5319260618099471,0.35669498110009273,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2000-05-24,2000-05-23,99,89,2,0,1,0.3395937365333587,0.7105594909463554,True,bull,neutral,True,NEUTRAL_TO_BULL,
2000-05-25,2000-05-24,100,90,2,0,1,0.6897992769178186,0.4097564922036648,False,neutral,bull,True,BULL_TO_NEUTRAL,
2000-06-01,2000-05-31,104,94,1,0,1,0.45546901498812375,0.6498725431895384,True,bull,neutral,True,NEUTRAL_TO_BULL,
2000-06-05,2000-06-02,106,96,2,0,2,0.1861000271823588,0.547038197476265,False,neutral,bull,True,BULL_TO_NEUTRAL,
2000-06-13,2000-06-12,112,102,0,0,1,0.9897390164473813,0.6789294551039085,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2000-06-14,2000-06-13,113,103,1,1,2,0.9999919286412263,0.31750128369722513,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2000-07-12,2000-07-11,132,122,0,2,1,0.8646998407255251,0.5092378932007381,True,bull,neutral,True,NEUTRAL_TO_BULL,
2000-07-13,2000-07-12,133,123,1,1,2,0.999790722574132,0.3794503334674418,False,neutral,bull,True,BULL_TO_NEUTRAL,
2000-08-30,2000-08-29,167,157,2,0,1,0.9834161148532757,0.5054753731374894,True,bull,neutral,True,NEUTRAL_TO_BULL,
2000-08-31,2000-08-30,168,158,0,2,1,0.9338630324867802,0.3850712748572374,False,neutral,bull,True,BULL_TO_NEUTRAL,
2000-09-22,2000-09-21,183,173,2,2,1,0.8672709828031268,0.5067863844263253,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2000-09-25,2000-09-22,184,174,0,0,2,0.893052683921279,0.22705985177092627,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2000-10-11,2000-10-10,196,186,1,2,0,0.9713820130535514,0.5596121868390563,True,bull,neutral,True,NEUTRAL_TO_BULL,
2000-10-12,2000-10-11,197,187,0,0,1,0.24972228650419936,0.4246883864793933,False,neutral,bull,True,BULL_TO_NEUTRAL,
2000-10-16,2000-10-13,199,189,1,2,1,1.0,0.9804911817530134,True,bull,neutral,True,NEUTRAL_TO_BULL,
2000-10-17,2000-10-16,200,190,2,1,2,1.0,0.2445792627726413,False,neutral,bull,True,BULL_TO_NEUTRAL,
2000-11-13,2000-11-10,219,209,2,2,1,0.9964754475942899,0.5516721149085273,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2000-11-14,2000-11-13,220,210,0,2,1,0.42105840344053863,0.276880263464728,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2000-11-24,2000-11-22,227,217,1,1,2,0.9364533008095842,0.559200634098707,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2000-11-27,2000-11-24,228,218,0,0,1,0.9942179699680076,0.37598124333827293,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2000-11-29,2000-11-28,230,220,1,1,2,0.9676560153655843,0.5135229623520832,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2000-11-30,2000-11-29,231,221,2,2,1,0.9973478438583084,0.2866922733219803,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2000-12-21,2000-12-20,246,236,2,0,2,0.36177560166349376,0.7295864650569444,True,bull,neutral,True,NEUTRAL_TO_BULL,
2000-12-22,2000-12-21,247,237,1,2,1,1.0,0.26677867708217495,False,neutral,bull,True,BULL_TO_NEUTRAL,
2000-12-26,2000-12-22,248,238,1,0,1,0.7294201113802905,0.6062335019913642,True,bull,neutral,True,NEUTRAL_TO_BULL,
2000-12-27,2000-12-26,249,239,0,1,2,1.0,0.2149920414729877,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-01-02,2000-12-29,252,242,0,0,2,0.9152913874931502,0.5583650510995972,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2001-01-04,2001-01-03,254,244,1,2,1,0.48311923568645254,0.9999592094415289,True,bull,bear,True,BEAR_TO_BULL,
2001-01-05,2001-01-04,255,245,1,2,1,0.7382553553785037,0.23233791887278057,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-02-27,2001-02-26,290,280,2,1,2,1.0,0.5736850307194589,True,bull,neutral,True,NEUTRAL_TO_BULL,
2001-02-28,2001-02-27,291,281,2,1,2,1.0,0.22832682536374485,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-03-20,2001-03-19,305,295,2,1,2,1.0,0.5381521829984509,True,bull,neutral,True,NEUTRAL_TO_BULL,
2001-03-22,2001-03-21,307,297,2,0,2,1.0,0.30767760685345186,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-03-26,2001-03-23,309,299,2,0,2,0.5918583365451596,0.73773144818742,True,bull,neutral,True,NEUTRAL_TO_BULL,
2001-03-27,2001-03-26,310,300,1,2,1,0.31784387203964726,0.35171134742208354,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-04-19,2001-04-18,326,316,2,1,2,1.0,0.8696288506263555,True,bull,neutral,True,NEUTRAL_TO_BULL,
2001-04-20,2001-04-19,327,317,1,2,1,1.0,0.36486400677421454,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-09-18,2001-09-17,427,417,2,0,1,1.0,0.9999999998312485,True,bull,neutral,True,NEUTRAL_TO_BULL,
2001-09-19,2001-09-18,428,418,1,0,1,1.0,0.21395522881934603,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-09-21,2001-09-20,430,420,1,2,1,1.0,0.6051712872788856,True,bull,neutral,True,NEUTRAL_TO_BULL,
2001-09-24,2001-09-21,431,421,1,0,1,1.0,0.3084410439591789,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-09-25,2001-09-24,432,422,2,0,1,1.0,0.7811967033472133,True,bull,neutral,True,NEUTRAL_TO_BULL,
2001-09-26,2001-09-25,433,423,1,0,1,1.0,0.29053106294576936,False,neutral,bull,True,BULL_TO_NEUTRAL,
2001-11-19,2001-11-16,471,461,0,0,2,0.3856796721631752,0.5875262573570457,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2001-11-20,2001-11-19,472,462,1,0,2,0.9598824544050619,0.334034285181907,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2002-07-19,2002-07-18,637,627,2,0,2,1.0,0.6897589256056534,True,bull,neutral,True,NEUTRAL_TO_BULL,
2002-07-26,2002-07-25,642,632,1,2,1,1.0,0.23925439560972053,False,neutral,bull,True,BULL_TO_NEUTRAL,
2002-07-30,2002-07-29,644,634,2,0,2,1.0,0.9920553662062659,True,bull,neutral,True,NEUTRAL_TO_BULL,
2002-07-31,2002-07-30,645,635,2,0,2,1.0,0.3198734949878843,False,neutral,bull,True,BULL_TO_NEUTRAL,
2002-08-02,2002-08-01,647,637,1,0,1,1.0,0.5101593856008054,True,bull,neutral,True,NEUTRAL_TO_BULL,
2002-08-05,2002-08-02,648,638,2,0,1,0.9858113065387389,0.48034285157269746,False,neutral,bull,True,BULL_TO_NEUTRAL,
2002-08-06,2002-08-05,649,639,1,2,1,1.0,0.786659042333726,True,bull,neutral,True,NEUTRAL_TO_BULL,
2002-08-08,2002-08-07,651,641,1,0,1,0.3839150657022387,0.37955259839151756,False,neutral,bull,True,BULL_TO_NEUTRAL,
2002-08-26,2002-08-23,663,653,1,1,0,0.7876509622080583,0.5591473564673699,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2002-08-27,2002-08-26,664,654,1,0,2,0.3862713900907493,0.4384732964728419,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2002-09-16,2002-09-13,677,667,1,0,1,0.46339852651633984,0.5252744017089809,True,bull,neutral,True,NEUTRAL_TO_BULL,
2002-09-17,2002-09-16,678,668,2,2,0,1.0,0.43836806341360834,False,neutral,bull,True,BULL_TO_NEUTRAL,
2002-10-16,2002-10-15,699,689,1,2,1,0.8861241174986011,0.9212598876370922,True,bull,neutral,True,NEUTRAL_TO_BULL,
2002-10-17,2002-10-16,700,690,1,2,1,0.9997915550746058,0.4602601303658831,False,neutral,bull,True,BULL_TO_NEUTRAL,
2002-11-12,2002-11-11,718,708,2,2,1,0.511591091074619,0.5045200908012122,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2002-11-13,2002-11-12,719,709,1,1,2,0.8401373821234918,0.3878823314061759,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2003-01-31,2003-01-30,772,762,2,1,0,0.859416437952923,0.5339552749746992,True,bull,neutral,True,NEUTRAL_TO_BULL,
2003-02-03,2003-01-31,773,763,0,2,1,1.0,0.37287148294805333,False,neutral,bull,True,BULL_TO_NEUTRAL,
2003-03-25,2003-03-24,808,798,1,0,1,0.8728039859388947,0.6248105200700298,True,bull,neutral,True,NEUTRAL_TO_BULL,
2003-03-26,2003-03-25,809,799,1,0,2,0.9330364662208218,0.35717566187069644,False,neutral,bull,True,BULL_TO_NEUTRAL,
2003-07-15,2003-07-14,885,875,0,1,2,0.9999969474637017,0.5991880324216421,True,bull,neutral,True,NEUTRAL_TO_BULL,
2003-07-16,2003-07-15,886,876,2,2,1,1.0,0.44272596716242585,False,neutral,bull,True,BULL_TO_NEUTRAL,
2004-03-23,2004-03-22,1000,990,1,1,0,0.5177989857673321,0.5981643220810046,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2004-03-24,2004-03-23,1000,990,2,2,0,0.9744437451758126,0.4774274453601729,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2004-06-16,2004-06-15,1000,990,0,2,0,0.7882509311770689,0.5468788773449187,True,bull,neutral,True,NEUTRAL_TO_BULL,
2004-06-17,2004-06-16,1000,990,0,0,2,1.0,0.47870840608638277,False,neutral,bull,True,BULL_TO_NEUTRAL,
2004-08-02,2004-07-30,1000,990,1,0,1,0.6384906648987788,0.543087521359413,True,bull,neutral,True,NEUTRAL_TO_BULL,
2004-08-03,2004-08-02,1000,990,1,0,2,0.9962859786898511,0.3750070985819307,False,neutral,bull,True,BULL_TO_NEUTRAL,
2004-08-20,2004-08-19,1000,990,0,2,0,0.4660574564017292,0.5086041633424061,True,bull,neutral,True,NEUTRAL_TO_BULL,
2004-08-23,2004-08-20,1000,990,0,0,2,0.4137018294900997,0.4280449164957734,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-04-12,2005-04-11,1000,990,1,0,2,0.9999984551695384,0.5004106956745982,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-04-13,2005-04-12,1000,990,1,0,2,0.9999936781853239,0.4148646150378006,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-04-22,2005-04-21,1000,990,1,2,1,0.5724559896095733,0.5926458607664,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-04-25,2005-04-22,1000,990,2,0,1,0.38498227792572687,0.20558741913453382,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-05-02,2005-04-29,1000,990,0,1,0,0.5277964534490214,0.5225219704485923,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-05-03,2005-05-02,1000,990,0,2,0,0.9995930437819532,0.4729977408672631,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-06-03,2005-06-02,1000,990,0,1,2,1.0,0.5013153631838655,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-06-06,2005-06-03,1000,990,1,0,2,1.0,0.43137688063424134,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-06-08,2005-06-07,1000,990,2,0,1,1.0,0.5012525205019847,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-06-09,2005-06-08,1000,990,1,0,1,0.4816808885690801,0.3895425736324692,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-06-15,2005-06-14,1000,990,0,2,1,1.0,0.5022320838967903,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-06-24,2005-06-23,1000,990,1,2,0,0.999966575887903,0.20295653035609112,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-06-28,2005-06-27,1000,990,0,2,1,0.7860603580866247,0.5110878762803828,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-06-29,2005-06-28,1000,990,0,2,1,0.7576113839692536,0.4298820663484379,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-07-05,2005-07-01,1000,990,0,1,2,0.7754016878976815,0.5078903956901739,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-07-06,2005-07-05,1000,990,1,2,0,0.9172703018622994,0.4382162611973478,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-07-07,2005-07-06,1000,990,0,0,2,1.0,0.593625658712095,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2005-07-08,2005-07-07,1000,990,2,0,1,0.9999993278920808,0.4890448134066157,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2005-07-13,2005-07-12,1000,990,0,2,1,0.6245798316788468,0.5107276660616382,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-07-14,2005-07-13,1000,990,0,2,1,0.1252624189823792,0.5045358491620291,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-07-27,2005-07-26,1000,990,1,0,2,0.9999999979863717,0.5002772387027756,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-07-28,2005-07-27,1000,990,2,0,1,0.9999999931852085,0.49399893097779074,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-08-02,2005-08-01,1000,990,0,2,1,0.9999997331943508,0.5010966035660042,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-08-03,2005-08-02,1000,990,0,2,1,0.9999966800955977,0.481967082979335,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-08-04,2005-08-03,1000,990,1,0,2,0.9998224789072334,0.5123504408439001,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-08-05,2005-08-04,1000,990,1,0,2,0.9999985837826956,0.36627345712757325,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-08-11,2005-08-10,1000,990,0,1,2,0.9987931267182688,0.5037209136599597,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-08-15,2005-08-12,1000,990,0,1,2,0.9997276146368643,0.4150981017590357,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-08-18,2005-08-17,1000,990,0,2,1,0.9998916480914433,0.5076909457114808,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-08-24,2005-08-23,1000,990,1,0,2,0.9994136861313174,0.49090173595161396,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-09-09,2005-09-08,1000,990,2,2,0,0.5334636681203506,0.5483815718450051,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2005-09-12,2005-09-09,1000,990,2,2,0,0.9999227657001768,0.34422062985944235,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2005-10-24,2005-10-21,1000,990,2,0,2,0.5355080408182017,0.5483846880004891,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-10-25,2005-10-24,1000,990,0,2,0,0.9148669346735229,0.16331729919882132,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-11-01,2005-10-31,1000,990,1,0,1,0.8101333215030407,0.506048325104929,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-11-03,2005-11-02,1000,990,2,2,1,0.999999782990878,0.35133791619065,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-11-17,2005-11-16,1000,990,0,2,0,0.9992393300500417,0.5110438893859319,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-11-18,2005-11-17,1000,990,2,2,0,0.4984449177402321,0.25282485610410127,False,neutral,bull,True,BULL_TO_NEUTRAL,
2005-11-21,2005-11-18,1000,990,0,1,0,0.8300972574683703,0.5022077812166998,True,bull,neutral,True,NEUTRAL_TO_BULL,
2005-11-22,2005-11-21,1000,990,0,1,2,0.15297831666140232,0.4585413017505013,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-03-14,2006-03-13,1000,990,0,2,0,0.5194105527189188,0.5355734885116874,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-03-15,2006-03-14,1000,990,1,0,2,0.9621737432136536,0.3421551651406019,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-04-20,2006-04-19,1000,990,0,1,0,0.4899368607641625,0.5454691557364059,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-04-21,2006-04-20,1000,990,2,2,0,0.5091453190732792,0.3797171820179415,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-05-18,2006-05-17,1000,990,2,0,2,0.995112494169128,0.6307655315861692,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-05-19,2006-05-18,1000,990,1,0,1,0.9999925257895795,0.19857094149432486,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-06-16,2006-06-15,1000,990,2,1,2,0.9847792264427152,0.7666053904085159,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-06-19,2006-06-16,1000,990,1,1,2,0.8727087149663864,0.40464940686615125,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-11-29,2006-11-28,1000,990,0,1,0,0.4849931692300632,0.5107553489358732,True,bull,neutral,True,NEUTRAL_TO_BULL,
2006-11-30,2006-11-29,1000,990,1,0,2,0.9782714715527795,0.2822609101997347,False,neutral,bull,True,BULL_TO_NEUTRAL,
2006-12-26,2006-12-22,1000,990,0,0,1,0.9982246001569249,0.5014312184199421,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2006-12-27,2006-12-26,1000,990,1,0,2,1.0,0.3894639700269775,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2007-01-30,2007-01-29,1000,990,1,0,1,0.39610102778958683,0.6132887920858909,True,bull,neutral,True,NEUTRAL_TO_BULL,
2007-01-31,2007-01-30,1000,990,2,1,2,0.5025193493916965,0.40711095649861856,False,neutral,bull,True,BULL_TO_NEUTRAL,
2007-02-28,2007-02-27,1000,990,1,2,0,0.9999996769236127,0.978414425098179,True,bull,neutral,True,NEUTRAL_TO_BULL,
2007-03-02,2007-03-01,1000,990,0,2,1,1.0,0.3224052021103591,False,neutral,bull,True,BULL_TO_NEUTRAL,
2007-03-05,2007-03-02,1000,990,0,0,1,1.0,0.6183442881658443,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2007-03-06,2007-03-05,1000,990,2,0,1,1.0,0.3818975645982969,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2007-03-07,2007-03-06,1000,990,2,1,0,1.0,0.6042790755117355,True,bull,neutral,True,NEUTRAL_TO_BULL,
2007-03-08,2007-03-07,1000,990,1,0,1,0.9999999999974325,0.2400405062671799,False,neutral,bull,True,BULL_TO_NEUTRAL,
2007-03-14,2007-03-13,1000,990,2,0,1,0.8560786449178082,0.7181465809012438,True,bull,neutral,True,NEUTRAL_TO_BULL,
2007-03-15,2007-03-14,1000,990,0,1,2,0.999763719629488,0.319993286961192,False,neutral,bull,True,BULL_TO_NEUTRAL,
2007-06-08,2007-06-07,1000,990,2,0,1,1.0,0.5879304129077928,True,bull,neutral,True,NEUTRAL_TO_BULL,
2007-06-12,2007-06-11,1000,990,1,2,0,0.9992160386479692,0.2769426099489332,False,neutral,bull,True,BULL_TO_NEUTRAL,
2007-06-13,2007-06-12,1000,990,1,1,0,0.9999999999980552,0.5500256619516631,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2007-06-14,2007-06-13,1000,990,1,2,0,0.999949366039563,0.5584688644439703,True,bull,bear,True,BEAR_TO_BULL,
2007-06-15,2007-06-14,1000,990,1,0,1,0.9549687220607584,0.30304083908029705,False,neutral,bull,True,BULL_TO_NEUTRAL,
2007-06-21,2007-06-20,1000,990,1,0,2,0.9921763031943066,0.533337092625,True,bull,neutral,True,NEUTRAL_TO_BULL,
2007-06-22,2007-06-21,1000,990,0,0,1,1.0,0.3580030110394932,False,neutral,bull,True,BULL_TO_NEUTRAL,
2007-06-28,2007-06-27,1000,990,2,0,1,1.0,0.5016634751802233,True,bull,neutral,True,NEUTRAL_TO_BULL,
2007-06-29,2007-06-28,1000,990,2,1,2,0.8685265044654146,0.23348740727318926,False,neutral,bull,True,BULL_TO_NEUTRAL,
2007-07-27,2007-07-26,1000,990,2,1,2,1.0,0.8935635910816402,True,bull,neutral,True,NEUTRAL_TO_BULL,
2007-07-30,2007-07-27,1000,990,2,2,1,1.0,0.7745096302481723,True,bear,bull,True,BULL_TO_BEAR,
2007-07-31,2007-07-30,1000,990,1,2,0,1.0,0.5521124431636973,True,bull,bear,True,BEAR_TO_BULL,
2007-08-01,2007-07-31,1000,990,1,1,2,1.0,0.41073048472190454,False,neutral,bull,True,BULL_TO_NEUTRAL,
2007-08-06,2007-08-03,1000,990,1,1,2,1.0,0.9269119456878586,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2007-08-08,2007-08-07,1000,990,2,2,1,1.0,0.45085437935762346,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2007-08-09,2007-08-08,1000,990,1,2,0,0.8629131938643615,0.6547076610588616,True,bull,neutral,True,NEUTRAL_TO_BULL,
2007-08-10,2007-08-09,1000,990,1,1,0,0.849140038487732,0.9743144894301449,True,bear,bull,True,BULL_TO_BEAR,
2007-08-13,2007-08-10,1000,990,2,2,1,0.9361381773792619,0.23163299608677002,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2007-08-15,2007-08-14,1000,990,2,2,0,1.0,0.5985957164643037,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2007-08-17,2007-08-16,1000,990,2,2,1,1.0,0.3136113474994639,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2007-08-20,2007-08-17,1000,990,1,1,0,1.0,0.8717878082395871,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2007-08-21,2007-08-20,1000,990,2,2,1,1.0,0.19978837979349318,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2007-08-23,2007-08-22,1000,990,1,1,2,0.8116353904153563,0.5237790452700334,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2007-08-24,2007-08-23,1000,990,2,2,1,0.986175298679624,0.20341833181364605,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2007-08-27,2007-08-24,1000,990,2,0,1,1.0,0.5578773807526073,True,bull,neutral,True,NEUTRAL_TO_BULL,
2007-08-28,2007-08-27,1000,990,1,1,0,1.0,0.32875128970047857,False,neutral,bull,True,BULL_TO_NEUTRAL,
2007-08-29,2007-08-28,1000,990,2,2,1,1.0,0.8930538264122531,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2007-08-31,2007-08-30,1000,990,0,1,2,1.0,0.38696270236984565,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2007-09-19,2007-09-18,1000,990,2,0,1,0.9999319698542747,0.9993857022696276,True,bull,neutral,True,NEUTRAL_TO_BULL,
2007-09-20,2007-09-19,1000,990,0,2,1,1.0,0.25963491844081893,False,neutral,bull,True,BULL_TO_NEUTRAL,
2007-10-18,2007-10-17,1000,990,0,1,0,0.3978018237748795,0.5821628481785288,True,bull,neutral,True,NEUTRAL_TO_BULL,
2007-10-19,2007-10-18,1000,990,0,0,1,0.5468628842856302,0.3836559006844975,False,neutral,bull,True,BULL_TO_NEUTRAL,
2007-10-22,2007-10-19,1000,990,1,2,0,1.0,0.9616898986003212,True,bull,neutral,True,NEUTRAL_TO_BULL,
2007-10-23,2007-10-22,1000,990,2,0,1,1.0,0.25717501579221874,False,neutral,bull,True,BULL_TO_NEUTRAL,
2007-11-02,2007-11-01,1000,990,2,0,1,0.7285953572778417,0.9042362839139618,True,bull,neutral,True,NEUTRAL_TO_BULL,
2007-11-05,2007-11-02,1000,990,2,1,0,1.0,0.37538639022246884,False,neutral,bull,True,BULL_TO_NEUTRAL,
2007-11-08,2007-11-07,1000,990,0,0,1,1.0,0.9785980762934138,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2007-11-09,2007-11-08,1000,990,2,2,0,1.0,0.24663524657278155,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2007-11-12,2007-11-09,1000,990,2,2,0,1.0,0.547796569192183,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2007-11-13,2007-11-12,1000,990,1,1,0,1.0,0.3730889666320442,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2007-11-14,2007-11-13,1000,990,1,2,0,1.0,0.7374754259732044,True,bull,neutral,True,NEUTRAL_TO_BULL,
2007-11-15,2007-11-14,1000,990,2,2,1,1.0,0.2200203479344728,False,neutral,bull,True,BULL_TO_NEUTRAL,
2007-11-16,2007-11-15,1000,990,1,1,0,1.0,0.5727540740279345,True,bear,neutral,True,NEUTRAL_TO_BEAR,
2007-11-19,2007-11-16,1000,990,2,2,1,1.0,0.20714042066408317,False,neutral,bear,True,BEAR_TO_NEUTRAL,
2007-11-20,2007-11-19,1000,990,2,2,1,1.0,0.5596295907238996,True,bear,neutral,True,NEUTRAL_TO_BEAR,
